dateTime,Humidity_%,Latitude,Longitude,PM1.0_CF1_ug/m3,PM10.0_CF1_ug/m3,PM2.5_ATM_ug/m3,PM2.5_CF1_ug/m3,Pressure_hpa,RSSI_dbm,Temperature_F,UptimeMinutes,date,hour,index,location,location_type
2020-03-21 09:00:00-07:00,57.31,37.745022,-122.43045500000001,9.59,15.86,14.39,14.39,,-63.07,61.28,15272.9,2020-03-21,16:00:00,,Upper Noe Outside ,outside 
2020-03-21 10:00:00-07:00,,37.750941,122.42031200000001,7.92,13.51,12.06,12.06,1019.16,,,19220.53,2020-03-21,17:00:00,,Synergy School ,outside B 
2020-03-21 11:00:00-07:00,44.86,37.804488,-122.403136,5.95,8.84,8.2,8.2,,-85.48,68.38,6440.97,2020-03-21,18:00:00,,RoundhouseOne ,outside 
2020-03-21 12:00:00-07:00,76.07,37.754071,-122.411868,3.42,5.06,4.82,4.82,,-53.57,72.67,1254.0,2020-03-21,19:00:00,,The Mission_ Clean Air is Hip ,outside 
2020-03-21 13:00:00-07:00,38.4,37.744437,-122.433376,1.74,2.63,2.34,2.34,,-76.0,69.8,3580.0,2020-03-21,20:00:00,,Castro-28th ,outside 
2020-03-21 14:00:00-07:00,45.87,37.788548,-122.488731,3.63,6.17,5.46,5.46,,-55.7,68.63,4201.0,2020-03-21,21:00:00,,Sea Cliff Avenue ,outside 
2020-03-21 15:00:00-07:00,54.93,37.74154,-122.415075,1.16,1.76,1.66,1.66,,-56.6,71.67,14486.0,2020-03-21,22:00:00,,Bernal Heights ,outside 
2020-03-21 16:00:00-07:00,28.73,37.747370000000004,-122.41321299999998,0.47,0.98,0.82,0.82,,-60.0,-229.0,24473.0,2020-03-21,23:00:00,,Precita Park ,outside 
2020-03-21 17:00:00-07:00,,37.774009,122.415481,0.56,0.92,0.85,0.85,1017.26,,,19029.87,2020-03-22,00:00:00,,Western SoMa ,Outside B 
2020-03-21 18:00:00-07:00,65.5,37.757645000000004,122.44283999999999,2.49,3.95,3.58,3.58,,-65.83,69.27,9089.0,2020-03-22,01:00:00,,25 Short Street _ Kite Hill ,exterior 
2020-03-21 19:00:00-07:00,50.97,37.75884,-122.390794,2.68,3.93,3.7,3.7,,-67.77,64.0,24689.0,2020-03-22,02:00:00,,Dogpatch2 ,outside 
2020-03-21 20:00:00-07:00,100.0,37.751396,-122.436945,3.04,5.15,4.52,4.52,,-59.27,59.0,24723.0,2020-03-22,03:00:00,,24th and Diamond ,outside 
2020-03-21 21:00:00-07:00,54.47,37.757838,-122.41958000000001,5.89,8.29,7.9,7.9,,-45.57,61.7,24791.0,2020-03-22,04:00:00,,San Carlos St. ,outside 
2020-03-21 22:00:00-07:00,61.4,37.727140000000006,-122.44277,6.68,10.91,9.77,9.77,,-40.7,57.5,24849.0,2020-03-22,05:00:00,,By Balboa Park Pool ,outside 
2020-03-21 23:00:00-07:00,64.17,37.78905,-122.448503,4.67,8.05,6.98,6.98,,-63.7,56.63,24909.0,2020-03-22,06:00:00,,Presidio Heights ,outside 
2020-03-22 00:00:00-07:00,61.73,37.762306,-122.454752,4.28,6.47,6.08,6.08,,-65.47,58.67,24983.0,2020-03-22,07:00:00,,Edgewood ,outside 
2020-03-22 01:00:00-07:00,100.0,37.74154,-122.415075,9.89,14.5,13.82,13.82,,-54.73,59.33,15086.0,2020-03-22,08:00:00,,Bernal Heights ,outside 
2020-03-22 02:00:00-07:00,,37.737107,-122.46551200000002,6.54,9.07,8.55,8.55,,-77.93,,23867.0,2020-03-22,09:00:00,,St Francis Wood ,outside 
2020-03-22 03:00:00-07:00,93.0,37.772098,-122.442392,6.2,7.88,7.38,7.38,,-62.67,74.0,24549.0,2020-03-22,10:00:00,,Lyon and Page ,outside 
2020-03-22 04:00:00-07:00,69.27,37.740306,-122.40984099999999,12.01,17.75,16.98,16.98,,-80.13,56.0,3459.0,2020-03-22,11:00:00,,Ski Bernal ,outside 
2020-03-22 05:00:00-07:00,62.0,37.715385,-122.47571299999998,9.43,12.68,12.3,12.3,,-60.87,59.0,25291.0,2020-03-22,12:00:00,,Summit800 ,outside 
2020-03-22 06:00:00-07:00,68.0,37.737297999999996,-122.436299,12.61,18.31,17.51,17.51,,-81.8,56.0,25358.0,2020-03-22,13:00:00,,CONRAD ,outside 
2020-03-22 07:00:00-07:00,,37.783122,122.44283999999999,10.63,13.99,13.57,13.57,1016.03,,,18990.93,2020-03-22,14:00:00,,Civic Center,ish B 
2020-03-22 08:00:00-07:00,61.0,37.732328,-122.443274,11.3,17.04,15.9,15.9,,-79.47,60.67,25445.0,2020-03-22,15:00:00,,Joost-by-the-Congo ,outside 
2020-03-22 09:00:00-07:00,58.27,37.761134000000006,-122.421696,10.88,15.87,15.35,15.35,,-64.67,61.43,25491.0,2020-03-22,16:00:00,,valencia outside ,outside 
2020-03-22 10:00:00-07:00,49.33,37.785605,-122.482905,8.49,11.34,10.78,10.78,,-57.37,68.1,25555.0,2020-03-22,17:00:00,,23rd & Lake ,outside 
2020-03-22 11:00:00-07:00,26.0,37.744437,-122.433376,5.94,7.78,7.49,7.49,,-76.47,85.3,4900.0,2020-03-22,18:00:00,,Castro-28th ,outside 
2020-03-22 12:00:00-07:00,45.47,37.734378,-122.444018,8.32,10.55,10.09,10.09,,-66.33,68.5,25671.0,2020-03-22,19:00:00,,Miraloma _ Glen Park ,outside 
2020-03-22 13:00:00-07:00,23.67,37.746024,-122.415778,3.03,4.44,4.22,4.22,,-52.67,87.17,18711.0,2020-03-22,20:00:00,,Bernal Breathe ,outside 
2020-03-22 14:00:00-07:00,36.07,37.758148,-122.50766499999999,0.4,0.92,0.8,0.8,,-72.2,77.7,8177.0,2020-03-22,21:00:00,,Outer Sunset- Ocean Beach at Kirkham ,outside 
2020-03-22 15:00:00-07:00,51.76,37.739245000000004,-122.439067,2.09,3.27,2.95,2.95,,-77.52,66.66,1034.41,2020-03-22,22:00:00,,Diamond Heights ,outside 
2020-03-22 16:00:00-07:00,46.8,37.759338,-122.425023,1.16,2.13,1.84,1.84,,-63.57,67.5,25933.0,2020-03-22,23:00:00,,66 Cumberland Street ,outside 
2020-03-22 17:00:00-07:00,47.53,37.773831,-122.44280400000001,1.43,2.44,2.04,2.04,,-66.07,70.03,25977.0,2020-03-23,00:00:00,,Lyon St Outside ,outside 
2020-03-22 18:00:00-07:00,46.57,37.759784,-122.40821899999999,1.27,2.06,1.88,1.88,,-74.43,70.53,21988.0,2020-03-23,01:00:00,,Hampshire hambone ,outside 
2020-03-22 19:00:00-07:00,54.17,37.75884,-122.390794,1.81,2.74,2.54,2.54,,-66.4,63.2,26129.0,2020-03-23,02:00:00,,Dogpatch2 ,outside 
2020-03-22 20:00:00-07:00,46.7,37.78119,-122.476532,2.33,3.91,3.36,3.36,,-66.1,67.5,26163.0,2020-03-23,03:00:00,,17th Ave ,outside 
2020-03-22 21:00:00-07:00,50.87,37.783122,122.44283999999999,3.58,5.51,5.04,5.04,,-65.5,66.57,7848.0,2020-03-23,04:00:00,,Civic Center,ish 
2020-03-22 22:00:00-07:00,,37.750941,122.42031200000001,7.45,11.05,10.05,10.06,1013.04,,,19451.2,2020-03-23,05:00:00,,Synergy School ,outside B 
2020-03-22 23:00:00-07:00,65.33,37.788548,-122.488731,5.66,11.82,9.59,9.59,,-74.9,59.2,6181.0,2020-03-23,06:00:00,,Sea Cliff Avenue ,outside 
2020-03-23 00:00:00-07:00,55.17,37.7333,-122.429299,4.28,8.47,7.41,7.41,,-57.1,62.0,26445.0,2020-03-23,07:00:00,,Castle Bosworth ,outside 
2020-03-23 01:00:00-07:00,31.7,37.782088,-122.38976100000001,5.13,8.45,7.26,7.26,,-57.83,77.6,26497.0,2020-03-23,08:00:00,,South Beach Marina Apts ,outside 
2020-03-23 02:00:00-07:00,60.6,37.773831,-122.44280400000001,4.37,8.21,6.62,6.62,,-65.37,64.0,26517.0,2020-03-23,09:00:00,,Lyon St Outside ,outside 
2020-03-23 03:00:00-07:00,37.13,37.790083,-122.42756200000001,0.07,0.61,0.36,0.36,,-73.17,75.5,26617.0,2020-03-23,10:00:00,,CalOctaviaOutside ,outside 
2020-03-23 04:00:00-07:00,37.93,37.756039,-122.390671,2.98,4.8,4.04,4.04,,-58.0,74.0,5737.0,2020-03-23,11:00:00,,Quartz Outdoor ,outside 
2020-03-23 05:00:00-07:00,72.1,37.765603999999996,-122.441907,3.84,8.97,6.67,6.67,,-74.03,55.27,26719.0,2020-03-23,12:00:00,,Buena Vista ,outside 
2020-03-23 06:00:00-07:00,73.1,37.744437,-122.433376,4.35,9.1,7.37,7.37,,-72.03,54.97,6040.0,2020-03-23,13:00:00,,Castro-28th ,outside 
2020-03-23 07:00:00-07:00,72.9,37.828848,-122.377455,5.5,8.42,7.79,7.79,,-49.47,53.73,682.0,2020-03-23,14:00:00,,Treasure Island Housing Units ,outside 
2020-03-23 08:00:00-07:00,,37.792806,-122.45359599999999,,,,,,,,,2020-03-23,15:00:00,,Portola St in The Presidio outside ,outside 
2020-03-23 09:00:00-07:00,55.97,37.773831,-122.44280400000001,5.38,8.81,7.47,7.47,,-66.4,61.4,26937.0,2020-03-23,16:00:00,,Lyon St Outside ,outside 
2020-03-23 10:00:00-07:00,55.37,37.760915999999995,-122.45215900000001,1.61,4.23,3.25,3.25,,-83.23,59.27,1106.0,2020-03-23,17:00:00,,Cole Valley ,outside 
2020-03-23 11:00:00-07:00,49.27,37.745421,-122.42458799999999,2.06,5.6,4.15,4.15,,-53.97,60.47,27097.0,2020-03-23,18:00:00,,Dolores and 28th ,outside 
2020-03-23 12:00:00-07:00,,37.737107,-122.46551200000002,1.86,4.79,3.39,3.39,,-79.33,,25907.0,2020-03-23,19:00:00,,St Francis Wood ,outside 
2020-03-23 13:00:00-07:00,54.53,37.727878000000004,-122.46308799999998,1.78,4.12,3.32,3.32,,-73.13,57.7,19888.0,2020-03-23,20:00:00,,Mt. Davidson Manor ,outside 
2020-03-23 14:00:00-07:00,,37.737107,-122.46551200000002,1.77,4.73,3.29,3.29,,-78.73,,26027.0,2020-03-23,21:00:00,,St Francis Wood ,outside 
2020-03-23 15:00:00-07:00,49.83,37.75213,-122.46557299999999,1.72,3.25,2.72,2.72,,-56.8,61.63,12929.0,2020-03-23,22:00:00,,Golden Gate Heights ,outside 
2020-03-23 16:00:00-07:00,41.43,37.761134000000006,-122.421696,1.3,3.73,3.04,3.04,,-65.73,66.73,27351.0,2020-03-23,23:00:00,,valencia outside ,outside 
2020-03-23 17:00:00-07:00,,37.774009,122.415481,1.06,2.37,1.97,1.97,1019.69,,,18972.0,2020-03-24,00:00:00,,Western SoMa ,Outside B 
2020-03-23 18:00:00-07:00,51.9,37.760915999999995,-122.45215900000001,1.68,4.46,3.32,3.32,,-79.63,60.37,1586.0,2020-03-24,01:00:00,,Cole Valley ,outside 
2020-03-23 19:00:00-07:00,61.03,37.747248,-122.48593799999999,2.03,5.79,3.83,3.83,,-62.47,54.63,27577.0,2020-03-24,02:00:00,,Sunset Reservoir ,outside 
2020-03-23 20:00:00-07:00,59.5,37.752328999999996,-122.400426,2.33,6.29,4.62,4.62,,-69.83,55.87,27595.0,2020-03-24,03:00:00,,de Haro Blvd ,outside 
2020-03-23 21:00:00-07:00,54.17,37.757838,-122.41958000000001,1.69,3.3,2.92,2.92,,-44.53,58.47,27671.0,2020-03-24,04:00:00,,San Carlos St. ,outside 
2020-03-23 22:00:00-07:00,54.07,37.745022,-122.43045500000001,2.38,6.34,4.82,4.82,,-70.37,59.83,18933.0,2020-03-24,05:00:00,,Upper Noe Outside ,outside 
2020-03-23 23:00:00-07:00,31.0,37.756039,-122.390671,0.34,0.84,0.63,0.63,,-59.17,73.6,6877.0,2020-03-24,06:00:00,,Quartz Outdoor ,outside 
2020-03-24 00:00:00-07:00,42.33,37.747370000000004,-122.41321299999998,0.33,1.48,1.03,1.03,,-58.83,-229.0,27833.0,2020-03-24,07:00:00,,Precita Park ,outside 
2020-03-24 01:00:00-07:00,,37.783122,122.44283999999999,0.27,1.19,0.93,0.93,1018.87,,,18990.4,2020-03-24,08:00:00,,Civic Center,ish B 
2020-03-24 02:00:00-07:00,48.53,37.758468,-122.40841999999999,0.14,1.23,0.91,0.91,,-59.57,60.5,27979.0,2020-03-24,09:00:00,,York Street ,outside 
2020-03-24 03:00:00-07:00,47.73,37.783122,122.44283999999999,0.32,1.16,0.93,0.93,,-67.5,60.43,9648.0,2020-03-24,10:00:00,,Civic Center,ish 
2020-03-24 04:00:00-07:00,55.0,37.78905,-122.448503,0.03,1.05,0.56,0.56,,-66.23,54.97,28089.0,2020-03-24,11:00:00,,Presidio Heights ,outside 
2020-03-24 05:00:00-07:00,99.13,37.74154,-122.415075,0.52,1.49,1.22,1.22,,-58.53,56.37,18206.0,2020-03-24,12:00:00,,Bernal Heights ,outside 
2020-03-24 06:00:00-07:00,75.23,37.757645000000004,122.44283999999999,0.0,0.32,0.12,0.12,,-70.67,59.8,12689.0,2020-03-24,13:00:00,,25 Short Street _ Kite Hill ,exterior 
2020-03-24 07:00:00-07:00,55.17,37.734378,-122.444018,0.03,0.55,0.34,0.34,,-63.23,55.27,28251.0,2020-03-24,14:00:00,,Miraloma _ Glen Park ,outside 
2020-03-24 08:00:00-07:00,44.1,37.761385,-122.43946299999999,0.01,0.45,0.18,0.18,,-58.97,60.0,28331.0,2020-03-24,15:00:00,,Castro ,outside 
2020-03-24 09:00:00-07:00,51.38,37.760915999999995,-122.45215900000001,0.01,0.51,0.18,0.18,,-81.66,59.93,2486.66,2020-03-24,16:00:00,,Cole Valley ,outside 
2020-03-24 10:00:00-07:00,38.0,37.743821000000004,-122.463027,0.01,0.21,0.09,0.09,,-62.13,67.43,19480.0,2020-03-24,17:00:00,,Forest Hill ,outside 
2020-03-24 11:00:00-07:00,46.7,37.744865000000004,-122.420984,0.02,0.31,0.17,0.17,,-79.23,68.47,28504.0,2020-03-24,18:00:00,,La Lengua Air Station Alpha ,outside 
2020-03-24 12:00:00-07:00,52.47,37.737297999999996,-122.436299,0.01,0.12,0.06,0.06,,-80.33,59.0,28599.0,2020-03-24,19:00:00,,CONRAD ,outside 
2020-03-24 13:00:00-07:00,51.5,37.742314,-122.473698,0.0,0.23,0.18,0.18,,-70.6,60.87,18845.0,2020-03-24,20:00:00,,Taraval 17th ,outside 
2020-03-24 14:00:00-07:00,40.1,37.745421,-122.42458799999999,0.0,0.22,0.06,0.06,,-53.1,66.4,28717.0,2020-03-24,21:00:00,,Dolores and 28th ,outside 
2020-03-24 15:00:00-07:00,52.93,37.759478,-122.38942,0.16,0.82,0.4,0.41,,-52.0,63.4,28739.0,2020-03-24,22:00:00,,Dogpatch_Digs_SFAQ25 ,outside 
2020-03-24 16:00:00-07:00,48.5,37.787307,-122.417252,0.32,0.92,0.7,0.7,,-60.87,62.83,28797.0,2020-03-24,23:00:00,,930 Post ,outside 
2020-03-24 17:00:00-07:00,69.3,37.770439,-122.41462299999999,0.75,1.79,1.36,1.36,,-63.77,58.0,5706.0,2020-03-25,00:00:00,,Isis St ,outside 
2020-03-24 18:00:00-07:00,60.4,37.804488,-122.403136,0.85,1.8,1.44,1.44,,-81.4,57.67,11181.0,2020-03-25,01:00:00,,RoundhouseOne ,outside 
2020-03-24 19:00:00-07:00,,37.783122,122.44283999999999,2.56,4.0,3.55,3.55,1015.71,,,19029.6,2020-03-25,02:00:00,,Civic Center,ish B 
2020-03-24 20:00:00-07:00,60.83,37.738865999999994,-122.502425,1.52,4.67,3.4,3.4,,-64.63,58.03,29063.0,2020-03-25,03:00:00,,Outer Sunset Vincente ,outside 
2020-03-24 21:00:00-07:00,,37.792806,-122.45359599999999,,,,,,,,,2020-03-25,04:00:00,,Portola St in The Presidio outside ,outside 
2020-03-24 22:00:00-07:00,,37.737107,-122.46551200000002,0.68,1.86,1.3,1.3,,-77.8,,27947.0,2020-03-25,05:00:00,,St Francis Wood ,outside 
2020-03-24 23:00:00-07:00,57.67,37.804488,-122.403136,0.93,2.05,1.63,1.63,,-80.7,55.4,11481.0,2020-03-25,06:00:00,,RoundhouseOne ,outside 
2020-03-25 00:00:00-07:00,60.23,37.759478,-122.38942,0.77,2.69,1.8,1.8,,-53.97,57.0,29279.0,2020-03-25,07:00:00,,Dogpatch_Digs_SFAQ25 ,outside 
2020-03-25 01:00:00-07:00,64.7,37.736153,-122.457618,0.13,0.9,0.58,0.58,,-63.83,54.23,29367.0,2020-03-25,08:00:00,,Sherwood Forest -- Lansdale Drive ,outside 
2020-03-25 02:00:00-07:00,61.47,37.780077,-122.43989499999999,0.09,0.94,0.55,0.55,,-58.87,53.4,29423.0,2020-03-25,09:00:00,,Western Addition ,outside 
2020-03-25 03:00:00-07:00,58.33,37.775090000000006,-122.433174,0.47,1.61,1.34,1.34,,-59.87,53.0,29477.0,2020-03-25,10:00:00,,Alamo Square ,outside 
2020-03-25 04:00:00-07:00,,37.737107,-122.46551200000002,0.06,0.99,0.53,0.53,,-77.7,,28307.0,2020-03-25,11:00:00,,St Francis Wood ,outside 
2020-03-25 05:00:00-07:00,,37.737107,-122.46551200000002,0.06,0.77,0.41,0.41,,-77.03,,28367.0,2020-03-25,12:00:00,,St Francis Wood ,outside 
2020-03-25 06:00:00-07:00,100.0,37.74154,-122.415075,0.31,1.19,0.99,0.99,,-52.53,51.8,19706.0,2020-03-25,13:00:00,,Bernal Heights ,outside 
2020-03-25 07:00:00-07:00,57.4,37.773312,-122.430259,0.14,0.89,0.68,0.68,,-65.07,54.23,29743.0,2020-03-25,14:00:00,,Alamosquare ,outside 
2020-03-25 08:00:00-07:00,30.67,37.756039,-122.390671,0.49,0.98,0.8,0.8,,-59.3,71.97,8857.0,2020-03-25,15:00:00,,Quartz Outdoor ,outside 
2020-03-25 09:00:00-07:00,52.0,37.769415,-122.435321,0.01,0.7,0.25,0.25,,-70.4,54.07,29861.0,2020-03-25,16:00:00,,27 Scott ,outside 
2020-03-25 10:00:00-07:00,32.67,37.78119,-122.476532,0.01,0.18,0.05,0.05,,-65.53,70.27,29883.0,2020-03-25,17:00:00,,17th Ave ,outside 
2020-03-25 11:00:00-07:00,30.77,37.722417,-122.439245,1.39,2.53,2.38,2.38,,-70.13,66.47,22842.0,2020-03-25,18:00:00,,#SFAQ10 ,outside 
2020-03-25 12:00:00-07:00,,37.774009,122.415481,0.01,0.15,0.05,0.05,1017.64,,,19034.4,2020-03-25,19:00:00,,Western SoMa ,Outside B 
2020-03-25 13:00:00-07:00,,37.750941,122.42031200000001,0.02,0.67,0.27,0.27,1016.36,,,19273.6,2020-03-25,20:00:00,,Synergy School ,outside B 
2020-03-25 14:00:00-07:00,31.77,37.761385,-122.43946299999999,0.04,0.39,0.18,0.18,,-58.63,67.9,30131.0,2020-03-25,21:00:00,,Castro ,outside 
2020-03-25 15:00:00-07:00,39.73,37.749031,-122.44264299999999,0.89,2.14,1.71,1.71,,-80.63,63.63,30191.0,2020-03-25,22:00:00,,Upper Noe Valley ,outside 
2020-03-25 16:00:00-07:00,40.4,37.737297999999996,-122.436299,0.01,0.17,0.12,0.12,,-79.8,60.9,30279.0,2020-03-25,23:00:00,,CONRAD ,outside 
2020-03-25 17:00:00-07:00,47.3,37.744437,-122.433376,0.0,0.5,0.15,0.15,,-75.37,58.07,3314.0,2020-03-26,00:00:00,,Castro-28th ,outside 
2020-03-25 18:00:00-07:00,,37.783122,122.44283999999999,1.18,2.3,2.04,2.04,1013.64,,,18956.53,2020-03-26,01:00:00,,Civic Center,ish B 
2020-03-25 19:00:00-07:00,45.83,37.780077,-122.43989499999999,0.03,0.95,0.46,0.46,,-61.13,56.13,30443.0,2020-03-26,02:00:00,,Western Addition ,outside 
2020-03-25 20:00:00-07:00,51.1,37.753377,-122.44367,0.13,1.0,0.65,0.65,,-63.27,53.23,30523.0,2020-03-26,03:00:00,,BRSKBV-Outside ,outside 
2020-03-25 21:00:00-07:00,49.67,37.769415,-122.435321,0.11,1.61,0.72,0.72,,-69.17,52.93,30581.0,2020-03-26,04:00:00,,27 Scott ,outside 
2020-03-25 22:00:00-07:00,51.67,37.746178,-122.42139099999999,0.58,1.5,1.15,1.15,,-59.33,54.26,30606.89,2020-03-26,05:00:00,,La Lengua Air Station Zebra ,outside 
2020-03-25 23:00:00-07:00,43.57,37.78119,-122.476532,0.12,0.68,0.45,0.45,,-64.4,58.0,30663.0,2020-03-26,06:00:00,,17th Ave ,outside 
2020-03-26 00:00:00-07:00,53.0,37.753377,-122.44367,0.21,0.86,0.57,0.57,,-61.27,50.63,30763.0,2020-03-26,07:00:00,,BRSKBV-Outside ,outside 
2020-03-26 01:00:00-07:00,55.5,37.769415,-122.435321,0.08,1.56,0.77,0.77,,-68.6,50.0,30821.0,2020-03-26,08:00:00,,27 Scott ,outside 
2020-03-26 02:00:00-07:00,41.5,37.795219,-122.43264099999999,0.0,0.19,0.03,0.03,,-70.9,56.0,30839.0,2020-03-26,09:00:00,,The Hamlin School - Science Labs ,outside 
2020-03-26 03:00:00-07:00,55.7,37.78905,-122.448503,0.01,0.83,0.33,0.33,,-62.0,48.0,30909.0,2020-03-26,10:00:00,,Presidio Heights ,outside 
2020-03-26 04:00:00-07:00,60.6,37.769415,-122.435321,0.08,1.59,0.65,0.65,,-68.37,47.0,31001.0,2020-03-26,11:00:00,,27 Scott ,outside 
2020-03-26 05:00:00-07:00,57.0,37.722417,-122.439245,6.68,12.52,11.45,11.45,,-73.4,47.93,23922.0,2020-03-26,12:00:00,,#SFAQ10 ,outside 
2020-03-26 06:00:00-07:00,55.03,37.753377,-122.44367,0.14,0.59,0.37,0.37,,-62.6,48.47,31123.0,2020-03-26,13:00:00,,BRSKBV-Outside ,outside 
2020-03-26 07:00:00-07:00,66.5,37.747248,-122.48593799999999,0.23,1.23,0.81,0.81,,-70.03,44.27,31177.0,2020-03-26,14:00:00,,Sunset Reservoir ,outside 
2020-03-26 08:00:00-07:00,58.03,37.736153,-122.457618,1.37,2.42,2.14,2.14,,-67.67,52.5,31227.0,2020-03-26,15:00:00,,Sherwood Forest -- Lansdale Drive ,outside 
2020-03-26 09:00:00-07:00,39.6,37.773831,-122.44280400000001,1.17,2.13,1.81,1.81,,-70.03,64.8,31257.0,2020-03-26,16:00:00,,Lyon St Outside ,outside 
2020-03-26 10:00:00-07:00,76.4,37.757645000000004,122.44283999999999,0.96,1.95,1.67,1.67,,-67.57,56.1,15809.0,2020-03-26,17:00:00,,25 Short Street _ Kite Hill ,exterior 
2020-03-26 11:00:00-07:00,33.57,37.747370000000004,-122.41321299999998,0.96,2.12,1.71,1.71,,-60.3,-229.0,31373.0,2020-03-26,18:00:00,,Precita Park ,outside 
2020-03-26 12:00:00-07:00,39.8,37.72723,-122.440343,1.23,2.19,1.96,1.96,,-80.87,63.3,977.0,2020-03-26,19:00:00,,NeuJohnstein2 ,outside 
2020-03-26 13:00:00-07:00,22.4,37.761385,-122.43946299999999,0.05,0.27,0.19,0.19,,-59.77,74.5,31511.0,2020-03-26,20:00:00,,Castro ,outside 
2020-03-26 14:00:00-07:00,27.2,37.75884,-122.390794,0.11,0.39,0.3,0.3,,-64.23,67.53,31589.0,2020-03-26,21:00:00,,Dogpatch2 ,outside 
2020-03-26 15:00:00-07:00,46.07,37.760915999999995,-122.45215900000001,0.01,0.2,0.06,0.06,,-77.83,58.0,2921.0,2020-03-26,22:00:00,,Cole Valley ,outside 
2020-03-26 16:00:00-07:00,42.17,37.785605,-122.482905,0.01,0.32,0.1,0.1,,-55.67,64.1,31675.0,2020-03-26,23:00:00,,23rd & Lake ,outside 
2020-03-26 17:00:00-07:00,42.1,37.756303,-122.42136599999999,0.01,0.49,0.22,0.22,,-82.1,60.67,31763.0,2020-03-27,00:00:00,,Hill St - Valencia ,outside 
2020-03-26 18:00:00-07:00,40.38,37.761385,-122.43946299999999,0.47,1.22,0.92,0.92,,-59.52,61.57,31810.1,2020-03-27,01:00:00,,Castro ,outside 
2020-03-26 19:00:00-07:00,49.0,37.828848,-122.377455,0.46,1.13,0.89,0.89,,-56.43,57.4,5722.0,2020-03-27,02:00:00,,Treasure Island Housing Units ,outside 
2020-03-26 20:00:00-07:00,25.23,37.756039,-122.390671,0.14,0.76,0.5,0.5,,-59.7,75.57,11017.0,2020-03-27,03:00:00,,Quartz Outdoor ,outside 
2020-03-26 21:00:00-07:00,93.0,37.772098,-122.442392,0.55,1.96,1.2,1.2,,-65.03,74.0,31389.0,2020-03-27,04:00:00,,Lyon and Page ,outside 
2020-03-26 22:00:00-07:00,,37.737107,-122.46551200000002,0.86,3.91,2.26,2.26,,-77.8,,30827.0,2020-03-27,05:00:00,,St Francis Wood ,outside 
2020-03-26 23:00:00-07:00,51.7,37.774009,122.415481,0.8,2.57,1.78,1.78,,-61.63,57.27,10750.0,2020-03-27,06:00:00,,Western SoMa ,Outside 
2020-03-27 00:00:00-07:00,50.53,37.795219,-122.43264099999999,0.5,2.53,1.46,1.46,,-71.6,56.97,32159.0,2020-03-27,07:00:00,,The Hamlin School - Science Labs ,outside 
2020-03-27 01:00:00-07:00,58.1,37.788548,-122.488731,1.08,5.26,2.84,2.84,,-85.27,54.17,12061.0,2020-03-27,08:00:00,,Sea Cliff Avenue ,outside 
2020-03-27 02:00:00-07:00,61.77,37.732176,-122.43863200000001,0.76,2.88,1.8,1.8,,-76.53,51.33,10921.0,2020-03-27,09:00:00,,Joost ,outside 
2020-03-27 03:00:00-07:00,100.0,37.794771000000004,-122.432644,0.88,2.62,1.76,1.76,,-83.67,53.0,32337.0,2020-03-27,10:00:00,,The Hamlin School - Broadway ,outside 
2020-03-27 04:00:00-07:00,44.43,37.722417,-122.439245,1.3,2.73,2.5,2.5,,-68.07,52.7,25302.0,2020-03-27,11:00:00,,#SFAQ10 ,outside 
2020-03-27 05:00:00-07:00,60.97,37.761134000000006,-122.421696,1.1,3.76,3.02,3.02,,-69.73,52.0,2374.0,2020-03-27,12:00:00,,valencia outside ,outside 
2020-03-27 06:00:00-07:00,56.47,37.773312,-122.430259,1.46,4.33,3.21,3.21,,-64.57,53.97,32563.0,2020-03-27,13:00:00,,Alamosquare ,outside 
2020-03-27 07:00:00-07:00,100.0,37.751396,-122.436945,1.74,4.32,3.07,3.07,,-70.73,51.4,32583.0,2020-03-27,14:00:00,,24th and Diamond ,outside 
2020-03-27 08:00:00-07:00,54.37,37.75884,-122.390794,1.92,4.0,3.32,3.32,,-67.73,54.03,32669.0,2020-03-27,15:00:00,,Dogpatch2 ,outside 
2020-03-27 09:00:00-07:00,38.3,37.771674,-122.387125,2.74,6.48,4.92,4.92,,-66.97,64.4,32710.0,2020-03-27,16:00:00,,Radiance ,outside 
2020-03-27 10:00:00-07:00,27.13,37.756039,-122.390671,3.29,4.96,4.31,4.31,,-60.27,73.27,11857.0,2020-03-27,17:00:00,,Quartz Outdoor ,outside 
2020-03-27 11:00:00-07:00,32.77,37.759568,-122.404022,4.07,7.32,6.52,6.52,,-89.31,69.77,2005.0,2020-03-27,18:00:00,,Potrero Hill ,outside 
2020-03-27 12:00:00-07:00,36.0,37.743821000000004,-122.463027,4.84,7.52,6.95,6.95,,-62.77,67.0,23920.0,2020-03-27,19:00:00,,Forest Hill ,outside 
2020-03-27 13:00:00-07:00,32.12,37.759568,-122.404022,5.38,9.7,8.76,8.76,,-89.31,71.15,2132.04,2020-03-27,20:00:00,,Potrero Hill ,outside 
2020-03-27 14:00:00-07:00,64.33,37.751396,-122.436945,6.79,11.55,10.24,10.24,,-73.27,61.9,33003.0,2020-03-27,21:00:00,,24th and Diamond ,outside 
